id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
996879508560019457,1526509570,2018-05-16T22:26:10Z,halbieborden,"Zelda ""Oh....well, that's gonna be a problem."" AH I don't know Kayla's twitter! https://t.co/68YprX1rNF",none,0,NA,NA,NA,0,5,en,halbieborden,996879496744759296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Outer Space,NA,NA,723316024242638848,halbie,0,I know what you're all thinking. What does a magical princess from another dimension of no specific sexuality know about love?,NA,http://pbs.twimg.com/profile_images/977378704945905664/P6cWPTzG_normal.jpg,NA,NA,en,2572,122,107,9343,3,NA,2016-04-22T01:02:33Z
996879517728821248,1526509572,2018-05-16T22:26:12Z,TheJustJoe,"@ParaKissy @Kotaku Funny people keep saying seeing as in this video around 1:22 you can clearly hear people saying ""let's go Zelda"". https://t.co/yswf0t7Zsc",none,0,NA,NA,NA,0,1,en,ParaKissy,996691650478002177,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sugar Land, TX",NA,NA,367993251,Just Joe,0,I'm just Joe.,NA,http://pbs.twimg.com/profile_images/861881967159250944/687Ckpw6_normal.jpg,NA,NA,en,1643,14,67,1458,0,NA,2011-09-04T22:23:43Z
996879532668932096,1526509576,2018-05-16T22:26:16Z,MarioMaster3000,"RT @NintendoAmerica: In Adventure Mode of #HyruleWarriors: Definitive Edition, battle it out on 10 different maps inspired by the original Legend of Zelda overworld to unlock characters and get powerful weapons! https://t.co/eVYaQiPZ2X",none,NA,NA,NA,NA,224,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sumter, SC",NA,NA,232069290,Team Velvet Leader Paul,0,Peace and love! 20-something; he/him/his -Lewd Likes Warning!-  Profile picture by @Ruutuli  Header by @Rikirinka (left) and @HaruStudios (right),https://t.co/7uFbzR57gi,http://pbs.twimg.com/profile_images/925040878506389504/R__6IiHw_normal.jpg,-18000,Central Time (US & Canada),en,37491,71,704,19823,1,NA,2010-12-30T05:09:20Z
996879561588604929,1526509583,2018-05-16T22:26:23Z,RoxasArisato,may sell kirby and zelda to get switch fixing money lmao,none,NA,NA,NA,NA,0,1,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,2288815526,disney princess roxie,0,20 | female | proud woomy main | gay as fuck | aspiring chef |disney obsession | my favorite flavor is suffering | @teamSUSHIBAR judd,NA,http://pbs.twimg.com/profile_images/991349895490486273/R0_RzLKp_normal.jpg,NA,NA,en,2926,111,314,4485,0,NA,2014-01-12T23:39:53Z
996879601803694082,1526509592,2018-05-16T22:26:32Z,PandaGamer1KBR,https://t.co/Q17or8NRjd,none,0,NA,NA,NA,0,0,und,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Recife, Brasil",NA,NA,852180828478156800,AsrielKawaii123,0,Undertale melhor jogo do mundo ❤ ♛★,NA,http://pbs.twimg.com/profile_images/996507017576701955/zCD0idJH_normal.jpg,-25200,Pacific Time (US & Canada),pt,42,24,117,95,0,NA,2017-04-12T15:25:17Z
996879612591333377,1526509595,2018-05-16T22:26:35Z,lazarus7,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vancouver, CANADA",NA,NA,16579588,Matthew,0,"Just a guy, doing a thing or two - biking, drinking, fathering, talking about my life, experimenting with awesome.  He/Him. This is a personal account. :|",NA,http://pbs.twimg.com/profile_images/576039106158796801/1BhofWLB_normal.png,-25200,America/Vancouver,en,37964,657,537,53690,61,NA,2008-10-03T16:03:04Z
996879616324390913,1526509596,2018-05-16T22:26:36Z,johnnydork,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,375192544,infinite content,0,55566688833,NA,http://pbs.twimg.com/profile_images/997252698008244224/EHcKqpor_normal.jpg,NA,NA,en,41683,1287,709,26742,30,NA,2011-09-17T17:32:06Z
996879642576355328,1526509602,2018-05-16T22:26:42Z,6String1987,RT @comicbookanime: Robin Williams’ daughter is asking for fans to help identify pieces of his massive anime collection:  https://t.co/BdRCSIlPRS https://t.co/Q8N7C04ugt,none,NA,NA,NA,NA,285,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3rd Rock 🎸from the Sun 🇺🇸,NA,NA,982365575866335232,Electric6String1987,0,The Incredible world of all guitar styles & players🎸The Walking Dead💀UFC👊🏻 @tonymacalpine @jasonelibecjer @Electric_circuz @JacksGreatWhite @lynchrocks 🙏🏻,https://t.co/8uxIvPBSPN,http://pbs.twimg.com/profile_images/995063253523808256/QQaYKoT0_normal.jpg,NA,NA,en,3902,257,1106,3292,2,NA,2018-04-06T21:12:59Z
996879670464278528,1526509609,2018-05-16T22:26:49Z,georgealamillo1,"RT @NintendoAmerica: In Adventure Mode of #HyruleWarriors: Definitive Edition, battle it out on 10 different maps inspired by the original Legend of Zelda overworld to unlock characters and get powerful weapons! https://t.co/eVYaQiPZ2X",none,NA,NA,NA,NA,224,0,en,NA,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Los Angeles,NA,NA,2551199706,George Alamillo,0,"Full time student at Cal State Fullerton, i enjoy music (DIO, Black Sabbath, The Beatles) and comedy i.e (Louis CK, Bill Burr, Jim Norton, Patrice O'Neal).",https://t.co/ykkdbCbrkX,http://pbs.twimg.com/profile_images/485626355116040192/G3cZB_ao_normal.jpeg,NA,NA,en,1426,49,39,2605,2,NA,2014-06-07T00:08:03Z
996879670728634368,1526509609,2018-05-16T22:26:49Z,SachaLASRY,"RT @DarkHorseComics: ICYMI: Dark Horse is pleased to announce The Legend of Zelda™: Breath of the Wild—Creating a Champion art book, out this November! The ultimate companion to the video game features sketches, illustrations, & cover by Takumi Wada; more: https://t.co/8zcWQmBFIX @NintendoAmerica https://t.co/51METQRG1w",none,NA,NA,NA,NA,980,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nice,NA,NA,961156524,Sachou,0,NA,NA,http://pbs.twimg.com/profile_images/963516583002992640/b0AeNpKi_normal.jpg,NA,NA,fr,2141,37,69,1347,0,NA,2012-11-20T20:34:34Z
996879726378606592,1526509622,2018-05-16T22:27:02Z,mrmak,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","San Francisco, CA",NA,NA,17001952,mr. coffee,0,"If you say drink coffee, I'll drink coffee. PSN: amac1",https://t.co/KbIDBmyqqv,http://pbs.twimg.com/profile_images/617164905712521217/BwoFJGMB_normal.jpg,-18000,Central Time (US & Canada),en,6864,245,594,2498,13,NA,2008-10-27T16:51:05Z
996879734536658944,1526509624,2018-05-16T22:27:04Z,Pixie_Zelda,Currently sat with a face sheet mask thing on my face that make me look like a really messed up animorph 🐯  The things I do to try and make my face look pretty 😂,none,NA,NA,NA,NA,0,2,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lancashire, UK",NA,NA,3406163788,Pixie 🕹👾🎮,0,32. Opinionated. Misanthropist. Retro Gamer. Bookworm. Movie Addict. Living with Mental Health + Autism. Star Wars. Marvel/DC. Disney. Studio Ghibli.,https://t.co/k9zwMIdoaz,http://pbs.twimg.com/profile_images/981940962896334848/vWbpYTE1_normal.jpg,NA,NA,en-gb,52165,526,209,90707,4,NA,2015-08-06T19:10:22Z
996879737472593925,1526509625,2018-05-16T22:27:05Z,ArciaLexander,"RT @DarkHorseComics: ICYMI: Dark Horse is pleased to announce The Legend of Zelda™: Breath of the Wild—Creating a Champion art book, out this November! The ultimate companion to the video game features sketches, illustrations, & cover by Takumi Wada; more: https://t.co/8zcWQmBFIX @NintendoAmerica https://t.co/51METQRG1w",none,NA,NA,NA,NA,980,0,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,741776091069579264,LexanderzArcia,0,NA,NA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,en,49010,140,477,63112,19,NA,2016-06-11T23:36:16Z
996879881068834816,1526509659,2018-05-16T22:27:39Z,Mutt_ebooks,This water temple in Zelda and I want to but I have no where to go,none,NA,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""http://www.AmaznSpoderman.us"" rel=""nofollow"">Mutt_Ebooks</a>",NA,NA,NA,1637004210,Mutt_ebooks,0,Bot of @maskedmutt. Art account: @muttarts,NA,http://pbs.twimg.com/profile_images/525083394850304000/UGS6Prdr_normal.jpeg,NA,NA,en,75642,99,19,658,12,NA,2013-08-01T03:37:37Z
996879917995511814,1526509668,2018-05-16T22:27:48Z,Sniperleglt,"I liked a @YouTube video https://t.co/zlB67j1LXP Zelda Breath Of The Wild Playthrough: South Lomei Labyrinth, Dila Maag Shrine",none,0,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","California, USA",NA,NA,840984521705119744,Gilberto Gonzalez,0,NA,https://t.co/VvljQrspL2,http://pbs.twimg.com/profile_images/950507009396256768/Kuw6UXiJ_normal.jpg,NA,NA,en,189,6,52,14,0,NA,2017-03-12T17:55:09Z
996879931874275328,1526509671,2018-05-16T22:27:51Z,WiiTwerkTrainer,@blaksheik Agree. Esp with Zelda. She's been a bottom for 3 games straight! It's about time she's a Top for once 💅🏿,none,NA,NA,NA,NA,0,2,en,blaksheik,996876632609640448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lake Elsinore, CA",NA,NA,3399942793,Wii Twerk Trainer 🐈,0,"eM | WiiTwerkTrainer. One the best WiiFit & Mii Gunner mains in the world for Smash4. Love Cats, Pokemon & Yugioh. Fit health nut. SoCal Gaymer with long hair🌈",NA,http://pbs.twimg.com/profile_images/957110593541976064/VingXJSF_normal.jpg,NA,NA,en,11011,1351,741,68686,4,NA,2015-08-31T04:22:17Z
996880008403673090,1526509689,2018-05-16T22:28:09Z,dark_decay,So  You spent all your money on Zelda merchandise. https://t.co/PdsNzqtAh2,none,0,NA,NA,NA,1,13,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,1559425374,dark,0,#Zeldathon & #Pokethon Team Member. Zelda Trash // Freelance Graphic Designer 🖌️ Video Editor 🎥 & Aspiring Photographer 📷 DM for commission details. //,NA,http://pbs.twimg.com/profile_images/952817989388242944/b5mn1ZuX_normal.jpg,-14400,Eastern Time (US & Canada),en,37074,815,124,19400,69,NA,2013-07-01T02:38:09Z
996880013155807237,1526509690,2018-05-16T22:28:10Z,zelda_kthd,RT @inunekokawaE: 思春期兄さんを見守りたい https://t.co/dbShUTxot0,none,0,NA,NA,NA,4142,0,ja,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ど田舎のど真ん中,NA,NA,3269893987,タカ,0,無言フォロー許してください。あなたが素敵すぎるのが悪いのです。趣味(ゲーム)垢。大学生♂。ゼルダの伝説めっちゃ好きです。ブレワイほんと楽しい。,NA,http://pbs.twimg.com/profile_images/779928546168889345/agxT4Coz_normal.jpg,NA,NA,ja,2323,215,338,518,5,NA,2015-07-06T09:12:42Z
996880043392557057,1526509698,2018-05-16T22:28:18Z,JukuRican,"@huntersuxx Mario kart, Zelda, splatoon depends what you like they also have good indies",none,NA,NA,NA,NA,0,2,en,huntersuxx,996857845252575232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chicago, IL",NA,NA,219916987,Peppy Fuzzbender,0,"GAYmer, horror film and comic junkie #Puppers #FurryBoar I'm blunt nd too carefree to care 18+. Check out my game stream on https://t.co/yPM6HaLSY7",NA,http://pbs.twimg.com/profile_images/968592608552542208/uybrZPrt_normal.jpg,NA,NA,en,27329,1105,3118,16187,15,NA,2010-11-26T07:32:28Z
996880092306407426,1526509709,2018-05-16T22:28:29Z,blissybun,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hyrule Castle,NA,NA,1138743493,blissy,0,@Twitch Affiliate. @WeRikeToPray PR Manager. @KoopaCouple. 🎮+🍺. enfj-t//Fiancée of @Siber170 ❤ | contact: KoopaCouple@gmail.com,https://t.co/oLCfvczJyn,http://pbs.twimg.com/profile_images/996944681798746112/Y10b_GPg_normal.jpg,-18000,Central Time (US & Canada),en,26585,2002,296,27000,12,NA,2013-02-01T04:51:38Z
996880146614321154,1526509722,2018-05-16T22:28:42Z,StephaneFiction,non mais sérieusement zelda si tu crois que je vais recommencer ta quête de merde!!! pas que ça à foutre,none,NA,NA,NA,NA,0,0,fr,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,976045562951880704,auteur de bd,0,cerveau survitaminé,NA,http://pbs.twimg.com/profile_images/996465681611874304/RQpAjYsu_normal.jpg,NA,NA,fr,368,14,28,278,0,NA,2018-03-20T10:39:31Z
996880147818172417,1526509723,2018-05-16T22:28:43Z,beck_squad,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arica, Chile",NA,NA,40606680,Eduardo,0,"Perdí contra el team Rockett y Glass Joe, y me mató un Goomba. The not-so phenomenal one.  Amo a mi waifu, una tal @Valemeritus (aka Sofiancisca)",NA,http://pbs.twimg.com/profile_images/929400928708460545/QQEZDgsM_normal.jpg,-14400,Santiago,es,63066,316,218,750,18,NA,2009-05-17T04:21:43Z
996880173827018752,1526509729,2018-05-16T22:28:49Z,castlepixel,"RT @Gr8saiyaman88: ""Blossom Tales does enough of its own things to be more than just a knock off clone of the venerable Nintendo series. If you enjoy Zelda, you will find a lot to love in this game, and that is probably the most wonderful compliment I can give any game."" https://t.co/ZjGBcwb1PS",none,NA,NA,NA,NA,3,0,en,NA,NA,996837891648126976,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Toronto and Pittsburgh,NA,NA,1434604866,Castle Pixel,0,A small independent game dev team making big new adventures inspired by the classics they grew up with!  @r0bbieTheRobot  @tylrbd @Gr8saiyaman88,http://t.co/kCFkaYb19C,http://pbs.twimg.com/profile_images/3780196084/07d6bd8179845683e0cce7fea5150a07_normal.png,-14400,Eastern Time (US & Canada),en,1588,1896,761,3183,67,NA,2013-05-17T03:41:10Z
996880174300975104,1526509729,2018-05-16T22:28:49Z,ladyfitzgerald,"NEW TESTIMONIAL: Read my new testimonial on @scarletblue9, visit: https://t.co/UKfkAgSnW5 https://t.co/fOyTUgJYZN",none,0,NA,NA,NA,0,6,en,NA,NA,NA,"<a href=""https://scarletblue.com.au"" rel=""nofollow"">Scarlet Blue</a>",Melbourne | International,NA,NA,802436984799014912,🦄 Zelda Fitzgerald 💖🛬🌏,0,"AAIA 2017 best web designer, indie pornstar, gamer geek, aspiring author, sapiosexual, chef & cryptotrader.   SWA 10345XE  https://t.co/XBQ92n5LHO",https://t.co/u4T4a2wDRa,http://pbs.twimg.com/profile_images/942336808850821122/JWsLInWx_normal.jpg,-25200,Pacific Time (US & Canada),en,8794,5169,2517,25112,37,NA,2016-11-26T09:01:00Z
996880188024631297,1526509732,2018-05-16T22:28:52Z,georgealamillo1,RT @fantasymanic: Live: Let’s play Legend of Zelda: Breath of the Wild Part 1: https://t.co/RjxonIG3aP via @YouTube,none,0,NA,NA,NA,2,0,en,NA,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Los Angeles,NA,NA,2551199706,George Alamillo,0,"Full time student at Cal State Fullerton, i enjoy music (DIO, Black Sabbath, The Beatles) and comedy i.e (Louis CK, Bill Burr, Jim Norton, Patrice O'Neal).",https://t.co/ykkdbCbrkX,http://pbs.twimg.com/profile_images/485626355116040192/G3cZB_ao_normal.jpeg,NA,NA,en,1426,49,39,2605,2,NA,2014-06-07T00:08:03Z
996880194366509056,1526509734,2018-05-16T22:28:54Z,urihoff,Agregué un video a una lista de reproducción de @YouTube https://t.co/zv9VzMn55I The Legend of Zelda Ocarina of Time cap 39 el bisho,none,0,NA,NA,NA,0,0,ca,NA,NA,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",NA,NA,NA,1933866726,uriel valdez hoffay,0,NA,NA,http://pbs.twimg.com/profile_images/977947505009639424/ps67oJb-_normal.jpg,NA,NA,es,499,16,43,14,0,NA,2013-10-04T10:53:15Z
996880194999848963,1526509734,2018-05-16T22:28:54Z,urihoff,The Legend of Zelda Ocarina of Time cap 39 el bisho de las manos: https://t.co/zv9VzMn55I a través de @YouTube,none,0,NA,NA,NA,0,0,ca,NA,NA,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",NA,NA,NA,1933866726,uriel valdez hoffay,0,NA,NA,http://pbs.twimg.com/profile_images/977947505009639424/ps67oJb-_normal.jpg,NA,NA,es,499,16,43,14,0,NA,2013-10-04T10:53:15Z
996880269847261184,1526509752,2018-05-16T22:29:12Z,WonderBri_Gamer,"RT @Elininis: Zelda VS Sonic  As a whole series, which do you think is better and why?   This might not be very suprising as i know how much people love the Zelda series 😅  #LegendOfZelda #SonicTheHedgehog #sega #nintendo #retrogaming #16bit #gamersunite #retrogamer https://t.co/lO6ZBSlUVw",none,NA,NA,NA,NA,16,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,955944752343642112,WonderBri Gamer,0,"Gamer by day, and well, also gamer by night. Lets play! 🎮",NA,http://pbs.twimg.com/profile_images/963845022717181952/B-Ir0XkT_normal.jpg,NA,NA,en,1040,481,720,4108,2,NA,2018-01-23T23:26:04Z
996880272930099201,1526509752,2018-05-16T22:29:12Z,RoXeed_Tweets,"RT @DarkHorseComics: ICYMI: Dark Horse is pleased to announce The Legend of Zelda™: Breath of the Wild—Creating a Champion art book, out this November! The ultimate companion to the video game features sketches, illustrations, & cover by Takumi Wada; more: https://t.co/8zcWQmBFIX @NintendoAmerica https://t.co/51METQRG1w",none,NA,NA,NA,NA,980,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,761945773898694656,RoXeed,0,Welcome to my twitter Where I show you lovely people whats going on in my life and updates on my youtube channel (y haven’t you subscribed yet ---____---),https://t.co/ytkhVrfKn6,http://pbs.twimg.com/profile_images/887046322070618112/ZTXtT76F_normal.jpg,-25200,Pacific Time (US & Canada),en,902,13,32,2318,0,NA,2016-08-06T15:23:23Z
996880344979857413,1526509770,2018-05-16T22:29:30Z,StarTribune,"You can stay in an apartment at the F. Scott and Zelda Fitzgerald Museum in Montgomery, Alabama. https://t.co/3f1ZHYO0Zn https://t.co/q3eF4NuIdL",none,0,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Minneapolis, MN",NA,NA,17348525,Star Tribune,1,"Minnesota's top choice for news, sports and more. Send tips: https://t.co/906zHbimDN. Our journalists: https://t.co/DKVw7iC5C9. Customer service: @startribsupport",https://t.co/2perTa45jk,http://pbs.twimg.com/profile_images/427289765734404096/Ip4UAv5q_normal.jpeg,-18000,Central Time (US & Canada),en,136274,354307,856,1660,3637,NA,2008-11-12T20:55:38Z
996880375178842113,1526509777,2018-05-16T22:29:37Z,Runk138,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Columbus, OH",NA,NA,898373893521629190,Michael,0,"It's not a race, it's a turtle sled.",NA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,en,415,7,124,366,0,NA,2017-08-18T02:40:02Z
996880398541082627,1526509782,2018-05-16T22:29:42Z,Aizel_Dragon,"RT @DarkHorseComics: ICYMI: Dark Horse is pleased to announce The Legend of Zelda™: Breath of the Wild—Creating a Champion art book, out this November! The ultimate companion to the video game features sketches, illustrations, & cover by Takumi Wada; more: https://t.co/8zcWQmBFIX @NintendoAmerica https://t.co/51METQRG1w",none,NA,NA,NA,NA,980,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,904658592,Aizel,0,NA,NA,http://pbs.twimg.com/profile_images/583981074708996096/4DCJZ79u_normal.jpg,NA,NA,en,253,16,30,604,0,NA,2012-10-25T21:00:37Z
996880429700411392,1526509790,2018-05-16T22:29:50Z,serranodmarie,"RT @iam_ginghs: @Mye_Pixie @ALDubFTnQT @fthotladies @Arwen_Elfin @wengcookie @Salvesayson @ricsl1600 @montenegro_emil @ALDub_RTeam @xanria_018 @sherrypie18 @TropALDUB @salvadortrish21 @NoraNoraCampos @radoc_jeana @pinkyfaye @lynieg88 @WDabuet @lallavillamil61 @Mamita1224 @sakurakharel @mariachonatabe1 @serranodmarie @JennyOcera @Barbarapunzala1 @bssMagic24 @ConnieV17 @Koletskilang @Myles0312_uk @boongaling_e @abcbants @amyagapito11 @DJGraphicsArts @prettymai_0105 @Glynnchen Nobody has ever measured, not even poets, how much a heart can hold. Zelda Fitzgerald #ALDUB148thWeeksary  *Shifting to Fast RT* Happy weeksary! 🤗 https://t.co/shueM1YMD4",none,NA,NA,NA,NA,44,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","National Capital Region, Repub",NA,NA,4883003102,marie serrano,0,NA,NA,http://pbs.twimg.com/profile_images/976409519088574464/7EVCq75A_normal.jpg,NA,NA,en,158561,1231,1898,95610,9,NA,2016-02-09T12:53:09Z
996880445370400770,1526509793,2018-05-16T22:29:53Z,JayTechTV,@WolfLikesAnime All of you guys will have Crash Bandicoot next month but why is it wrong for PS4 to have Exclusives? Nintendo has Exclusives and nobody like you are bitching about Nintendo stopping gamers from playing Super Mario Odyssey or The Legend of Zelda,none,NA,NA,NA,NA,0,0,en,WolfLikesAnime,996879521826721794,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Washington D.C.,NA,NA,29477545,JayTechTV,0,"I'm a PS4 Gamer, Comic Book Fan, Movie Lover and Anime = Life (PSN: tech-boy-88 and Instagram: JayTechTV)",https://t.co/JDEAReMmqh,http://pbs.twimg.com/profile_images/996101917368610816/ncMqVkll_normal.jpg,-18000,Central Time (US & Canada),en,51697,841,340,66407,127,NA,2009-04-07T16:04:46Z
996880453771579392,1526509795,2018-05-16T22:29:55Z,sfwouma,"RT @DarkHorseComics: ICYMI: Dark Horse is pleased to announce The Legend of Zelda™: Breath of the Wild—Creating a Champion art book, out this November! The ultimate companion to the video game features sketches, illustrations, & cover by Takumi Wada; more: https://t.co/8zcWQmBFIX @NintendoAmerica https://t.co/51METQRG1w",none,NA,NA,NA,NA,980,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://curiouscat.me/sfwouma,NA,NA,968258958812110848,billys boys,0,cyrus | 16 | they/them | i love ouma kokichi a whole lot | v3 spoilers | gf is 💜 @shadowgatetoluv 🌙 | icon by @psychetaxi,https://t.co/fdKT9E1JXv,http://pbs.twimg.com/profile_images/991505309343469568/sXz7tUJG_normal.png,NA,NA,en,6231,42,46,6249,0,NA,2018-02-26T22:58:19Z
996880475695263746,1526509801,2018-05-16T22:30:01Z,GreenCobrasG,@_TheOtakuArtist @L8RG8R2U Then a remake of a Zelda on the Switch turns out to be the highly overrated Ocarina of Time in HD.,none,NA,NA,NA,NA,0,2,en,_TheOtakuArtist,996878938898132994,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edmond, Oklahoma, USA",NA,NA,2266935559,Brandon,0,I post Let`s Plays on my YouTube channel known as GreenCobrasGaming. https://t.co/9gcz7HYo0d…,NA,http://pbs.twimg.com/profile_images/885349398804275200/oxwlEBNf_normal.jpg,-25200,Pacific Time (US & Canada),en,7078,69,32,7779,4,NA,2013-12-29T05:34:35Z
996880545056481281,1526509817,2018-05-16T22:30:17Z,RealNickTER,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",In a world of easily offended people,NA,NA,752152783445323777,Nick,0,I'm just a little obsessed with Michael Jackson...,https://t.co/WkXhW87L42,http://pbs.twimg.com/profile_images/890428685358182401/g_YFbEc4_normal.jpg,-18000,Central Time (US & Canada),en,4669,97,786,434,4,NA,2016-07-10T14:49:32Z
996880568443965440,1526509823,2018-05-16T22:30:23Z,Ulkhror,"Cute & Beautiful #Nintendo girl face sketches by Arnaud Tegny (2018): Corrin (Fire Emblem Fates), Ashley (WarioWare), #Peach, #Zelda https://t.co/1I1ZyjnWm1 https://t.co/4icQ4JDqwq",none,0,NA,NA,NA,3,27,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",France,NA,NA,927466358,Ulkhror,0,"Video games, comics, toys, anime geek! Fan of Blizzard, @Darksiders, @AirshipSyn, Joe Madureira @JoeMadx, @gunfire_games ++  On Youtube: https://t.co/30UcP3woCZ",https://t.co/UW8XV55IBF,http://pbs.twimg.com/profile_images/759320406620770308/6QhkioHm_normal.jpg,7200,Paris,en,24823,5568,505,30016,213,NA,2012-11-05T12:00:37Z
996880573535850501,1526509824,2018-05-16T22:30:24Z,asocosa,"J'aime une vidéo @YouTube : ""[PREVIEW] Zelda : Breath of The Wild - 5 HEURES DE JEU"" à l'adresse https://t.co/NPifYrIQz5 .",none,0,NA,NA,NA,0,0,fr,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",France,NA,NA,3148451836,Gamer,0,Game Game Game 🎮,NA,http://pbs.twimg.com/profile_images/802534444947148801/iVcukfSN_normal.jpg,NA,NA,fr,1796,13,74,0,0,NA,2015-04-08T16:13:07Z
